,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
7439,,Bhutan,27.5142,90.4336,2020-02-23,0,0,0
7440,,Cameroon,3.848,11.5021,2020-02-23,0,0,0
7441,,Colombia,4.5709,-74.2973,2020-02-23,0,0,0
7442,,Costa Rica,9.7489,-83.7534,2020-02-23,0,0,0
7443,,Peru,-9.19,-75.0152,2020-02-23,0,0,0
7444,,Serbia,44.0165,21.0059,2020-02-23,0,0,0
7445,,Slovakia,48.669,19.699,2020-02-23,0,0,0
7446,,Togo,8.6195,0.8248,2020-02-23,0,0,0
7447,,French Guiana,3.9339,-53.1258,2020-02-23,0,0,0
7448,,Malta,35.9375,14.3754,2020-02-23,0,0,0
7449,,Martinique,14.6415,-61.0242,2020-02-23,0,0,0
7450,,Bulgaria,42.7339,25.4858,2020-02-23,0,0,0
7451,,Maldives,3.2028,73.2207,2020-02-23,0,0,0
7452,,Bangladesh,23.685,90.3563,2020-02-23,0,0,0
7453,,Paraguay,-23.4425,-58.4438,2020-02-23,0,0,0
7454,Ontario,Canada,51.2538,-85.3232,2020-02-23,3,0,3
7455,Alberta,Canada,53.9333,-116.5765,2020-02-23,0,0,0
7456,Quebec,Canada,52.9399,-73.5491,2020-02-23,0,0,0
7457,,Albania,41.1533,20.1683,2020-02-23,0,0,0
7458,,Cyprus,35.1264,33.4299,2020-02-23,0,0,0
7459,,Brunei,4.5353,114.7277,2020-02-23,0,0,0
7460,Washington,US,47.4009,-121.4905,2020-02-23,0,0,0
7461,New York,US,42.1657,-74.9481,2020-02-23,0,0,0
7462,California,US,36.1162,-119.6816,2020-02-23,0,0,0
7463,Massachusetts,US,42.2302,-71.5301,2020-02-23,0,0,0
7464,Diamond Princess,US,35.4437,139.638,2020-02-23,0,0,0
7465,Grand Princess,US,37.6489,-122.6655,2020-02-23,0,0,0
7466,Georgia,US,33.0406,-83.6431,2020-02-23,0,0,0
7467,Colorado,US,39.0598,-105.3111,2020-02-23,0,0,0
7468,Florida,US,27.7663,-81.6868,2020-02-23,0,0,0
7469,New Jersey,US,40.2989,-74.521,2020-02-23,0,0,0
7470,Oregon,US,44.572,-122.0709,2020-02-23,0,0,0
7471,Texas,US,31.0545,-97.5635,2020-02-23,0,0,0
7472,Illinois,US,40.3495,-88.9861,2020-02-23,0,0,0
7473,Pennsylvania,US,40.5908,-77.2098,2020-02-23,0,0,0
7474,Iowa,US,42.0115,-93.2105,2020-02-23,0,0,0
7475,Maryland,US,39.0639,-76.8021,2020-02-23,0,0,0
7476,North Carolina,US,35.6301,-79.8064,2020-02-23,0,0,0
7477,South Carolina,US,33.8569,-80.945,2020-02-23,0,0,0
7478,Tennessee,US,35.7478,-86.6923,2020-02-23,0,0,0
7479,Virginia,US,37.7693,-78.17,2020-02-23,0,0,0
7480,Arizona,US,33.7298,-111.4312,2020-02-23,0,0,0
7481,Indiana,US,39.8494,-86.2583,2020-02-23,0,0,0
7482,Kentucky,US,37.6681,-84.6701,2020-02-23,0,0,0
7483,District of Columbia,US,38.8974,-77.0268,2020-02-23,0,0,0
7484,Nevada,US,38.3135,-117.0554,2020-02-23,0,0,0
7485,New Hampshire,US,43.4525,-71.5639,2020-02-23,0,0,0
7486,Minnesota,US,45.6945,-93.9002,2020-02-23,0,0,0
7487,Nebraska,US,41.1254,-98.2681,2020-02-23,0,0,0
7488,Ohio,US,40.3888,-82.7649,2020-02-23,0,0,0
7489,Rhode Island,US,41.6809,-71.5118,2020-02-23,0,0,0
7490,Wisconsin,US,44.2685,-89.6165,2020-02-23,0,0,0
7491,Connecticut,US,41.5978,-72.7554,2020-02-23,0,0,0
7492,Hawaii,US,21.0943,-157.4983,2020-02-23,0,0,0
7493,Oklahoma,US,35.5653,-96.9289,2020-02-23,0,0,0
7494,Utah,US,40.15,-111.8624,2020-02-23,0,0,0
7495,,Burkina Faso,12.2383,-1.5616,2020-02-23,0,0,0
7496,,Holy See,41.9029,12.4534,2020-02-23,0,0,0
7497,,Mongolia,46.8625,103.8467,2020-02-23,0,0,0
7498,,Panama,8.538,-80.7821,2020-02-23,0,0,0
7499,Kansas,US,38.5266,-96.7265,2020-02-23,0,0,0
7500,Louisiana,US,31.1695,-91.8678,2020-02-23,0,0,0
7501,Missouri,US,38.4561,-92.2884,2020-02-23,0,0,0
7502,Vermont,US,44.0459,-72.7107,2020-02-23,0,0,0
7503,Alaska,US,61.3707,-152.4044,2020-02-23,0,0,0
7504,Arkansas,US,34.9697,-92.3731,2020-02-23,0,0,0
7505,Delaware,US,39.3185,-75.5071,2020-02-23,0,0,0
7506,Idaho,US,44.2405,-114.4788,2020-02-23,0,0,0
7507,Maine,US,44.6939,-69.3819,2020-02-23,0,0,0
7508,Michigan,US,43.3266,-84.5361,2020-02-23,0,0,0
7509,Mississippi,US,32.7416,-89.6787,2020-02-23,0,0,0
7510,Montana,US,46.9219,-110.4544,2020-02-23,0,0,0
7511,New Mexico,US,34.8405,-106.2485,2020-02-23,0,0,0
7512,North Dakota,US,47.5289,-99.784,2020-02-23,0,0,0
7513,South Dakota,US,44.2998,-99.4388,2020-02-23,0,0,0
7514,West Virginia,US,38.4912,-80.9545,2020-02-23,0,0,0
7515,Wyoming,US,42.756,-107.3025,2020-02-23,0,0,0
7516,Hubei,China,30.9756,112.2707,2020-02-23,64084,2346,15343
7517,,Iran,32.0,53.0,2020-02-23,43,8,0
7518,,"Korea, South",36.0,128.0,2020-02-23,602,6,18
7519,France,France,46.2276,2.2137,2020-02-23,12,1,4
7520,Guangdong,China,23.3417,113.4244,2020-02-23,1342,6,755
7521,Henan,China,33.882,113.614,2020-02-23,1271,19,868
7522,Zhejiang,China,29.1832,120.0934,2020-02-23,1205,1,760
7523,Hunan,China,27.6104,111.7088,2020-02-23,1016,4,714
7524,Anhui,China,31.8257,117.2264,2020-02-23,989,6,637
7525,Jiangxi,China,27.614,115.7221,2020-02-23,934,1,613
7526,Shandong,China,36.3427,118.1498,2020-02-23,754,4,321
7527,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-23,691,3,0
7528,Jiangsu,China,32.9711,119.455,2020-02-23,631,0,418
7529,Chongqing,China,30.0572,107.874,2020-02-23,575,6,335
7530,Sichuan,China,30.6171,102.7103,2020-02-23,526,3,261
7531,Heilongjiang,China,47.862,127.7615,2020-02-23,480,12,222
7532,Denmark,Denmark,56.2639,9.5018,2020-02-23,0,0,0
7533,Beijing,China,40.1824,116.4142,2020-02-23,399,4,189
7534,Shanghai,China,31.202,121.4491,2020-02-23,335,3,249
7535,Hebei,China,39.549,116.1306,2020-02-23,311,6,219
7536,Fujian,China,26.0789,117.9874,2020-02-23,293,1,170
7537,Guangxi,China,23.8298,108.7881,2020-02-23,249,2,106
7538,Shaanxi,China,35.1917,108.8701,2020-02-23,245,1,163
7539,Yunnan,China,24.974,101.487,2020-02-23,174,2,115
7540,Hainan,China,19.1959,109.7453,2020-02-23,168,5,106
7541,Guizhou,China,26.8154,106.8748,2020-02-23,146,2,102
7542,Tianjin,China,39.3054,117.323,2020-02-23,135,3,81
7543,Shanxi,China,37.5777,112.2922,2020-02-23,132,0,88
7544,Gansu,China,37.8099,101.0583,2020-02-23,91,2,78
7545,Hong Kong,China,22.3,114.2,2020-02-23,74,2,11
7546,Liaoning,China,41.2956,122.6085,2020-02-23,121,1,73
7547,Jilin,China,43.6661,126.1923,2020-02-23,91,1,54
7548,,Czechia,49.8175,15.473,2020-02-23,0,0,0
7549,Xinjiang,China,41.1129,85.2401,2020-02-23,76,2,28
7550,Inner Mongolia,China,44.0935,113.9448,2020-02-23,75,0,27
7551,Ningxia,China,37.2692,106.1655,2020-02-23,71,0,56
7552,,Taiwan*,23.7,121.0,2020-02-23,28,1,2
7553,,Vietnam,16.0,108.0,2020-02-23,16,0,14
7554,,Russia,60.0,90.0,2020-02-23,2,0,2
7555,Qinghai,China,35.7452,95.9956,2020-02-23,18,0,18
7556,Macau,China,22.1667,113.55,2020-02-23,10,0,6
7557,,Moldova,47.4116,28.3699,2020-02-23,0,0,0
7558,,Bolivia,-16.2902,-63.5887,2020-02-23,0,0,0
7559,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-23,0,0,0
7560,St Martin,France,18.0708,-63.0501,2020-02-23,0,0,0
7561,,Honduras,15.2,-86.2419,2020-02-23,0,0,0
7562,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-23,0,0,0
7563,New Brunswick,Canada,46.5653,-66.4619,2020-02-23,0,0,0
7564,Tibet,China,31.6927,88.0924,2020-02-23,1,0,1
7565,,Congo (Kinshasa),-4.0383,21.7587,2020-02-23,0,0,0
7566,,Cote d'Ivoire,7.54,-5.5471,2020-02-23,0,0,0
7567,Saint Barthelemy,France,17.9,-62.8333,2020-02-23,0,0,0
7568,,Jamaica,18.1096,-77.2975,2020-02-23,0,0,0
7569,,Reunion,-21.1151,55.5364,2020-02-23,0,0,0
7570,,Turkey,38.9637,35.2433,2020-02-23,0,0,0
7571,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-23,0,0,0
7572,,Cuba,22.0,-80.0,2020-02-23,0,0,0
7573,,Guyana,5.0,-58.75,2020-02-23,0,0,0
7574,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-23,0,0,0
7575,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-23,9,0,8
7576,,Kazakhstan,48.0196,66.9237,2020-02-23,0,0,0
7577,French Polynesia,France,-17.6797,149.4068,2020-02-23,0,0,0
7578,,Cayman Islands,19.3133,-81.2546,2020-02-23,0,0,0
7579,,Guadeloupe,16.265,-61.551,2020-02-23,0,0,0
7580,Manitoba,Canada,53.7609,-98.8139,2020-02-23,0,0,0
7581,Saskatchewan,Canada,52.9399,-106.4509,2020-02-23,0,0,0
7582,,Ethiopia,9.145,40.4897,2020-02-23,0,0,0
7583,,Sudan,12.8628,30.2176,2020-02-23,0,0,0
7584,,Guinea,9.9456,-9.6966,2020-02-23,0,0,0
7585,,Aruba,12.5211,-69.9683,2020-02-23,0,0,0
7586,Grand Princess,Canada,37.6489,-122.6655,2020-02-23,0,0,0
7587,,Kenya,-0.0236,37.9062,2020-02-23,0,0,0
7588,,Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0,0,0
7589,Alabama,US,32.3182,-86.9023,2020-02-23,0,0,0
7590,,Thailand,15.0,101.0,2020-02-24,35,0,21
7591,,Japan,36.0,138.0,2020-02-24,159,1,22
7592,,Singapore,1.2833,103.8333,2020-02-24,89,0,51
7593,,Nepal,28.1667,84.25,2020-02-24,1,0,1
7594,,Malaysia,2.5,112.5,2020-02-24,22,0,18
7595,British Columbia,Canada,49.2827,-123.1207,2020-02-24,6,0,0
7596,New South Wales,Australia,-33.8688,151.2093,2020-02-24,4,0,4
7597,Victoria,Australia,-37.8136,144.9631,2020-02-24,4,0,4
7598,Queensland,Australia,-28.0167,153.4,2020-02-24,5,0,1
7599,,Cambodia,11.55,104.9167,2020-02-24,1,0,1
7600,,Sri Lanka,7.0,81.0,2020-02-24,1,0,1
7601,,Germany,51.0,9.0,2020-02-24,16,0,14
7602,,Finland,64.0,26.0,2020-02-24,1,0,1
7603,,United Arab Emirates,24.0,54.0,2020-02-24,13,0,4
7604,,Philippines,13.0,122.0,2020-02-24,3,1,1
7605,,India,21.0,78.0,2020-02-24,3,0,3
7606,,Italy,43.0,12.0,2020-02-24,229,7,1
7607,,Sweden,63.0,16.0,2020-02-24,1,0,0
7608,,Spain,40.0,-4.0,2020-02-24,2,0,2
7609,South Australia,Australia,-34.9285,138.6007,2020-02-24,2,0,2
7610,,Belgium,50.8333,4.0,2020-02-24,1,0,1
7611,,Egypt,26.0,30.0,2020-02-24,1,0,0
7612,From Diamond Princess,Australia,35.4437,139.638,2020-02-24,7,0,0
7613,,Lebanon,33.8547,35.8623,2020-02-24,1,0,0
7614,,Iraq,33.0,44.0,2020-02-24,1,0,0
7615,,Oman,21.0,57.0,2020-02-24,2,0,0
7616,,Afghanistan,33.0,65.0,2020-02-24,1,0,0
7617,,Bahrain,26.0275,50.55,2020-02-24,1,0,0
7618,,Kuwait,29.5,47.75,2020-02-24,1,0,0
7619,,Algeria,28.0339,1.6596,2020-02-24,0,0,0
7620,,Croatia,45.1,15.2,2020-02-24,0,0,0
7621,,Switzerland,46.8182,8.2275,2020-02-24,0,0,0
7622,,Austria,47.5162,14.5501,2020-02-24,0,0,0
7623,,Israel,31.0,35.0,2020-02-24,1,0,0
7624,,Pakistan,30.3753,69.3451,2020-02-24,0,0,0
7625,,Brazil,-14.235,-51.9253,2020-02-24,0,0,0
7626,,Georgia,42.3154,43.3569,2020-02-24,0,0,0
7627,,Greece,39.0742,21.8243,2020-02-24,0,0,0
7628,,North Macedonia,41.6086,21.7453,2020-02-24,0,0,0
7629,,Norway,60.472,8.4689,2020-02-24,0,0,0
7630,,Romania,45.9432,24.9668,2020-02-24,0,0,0
7631,,Estonia,58.5953,25.0136,2020-02-24,0,0,0
7632,,Netherlands,52.1326,5.2913,2020-02-24,0,0,0
7633,,San Marino,43.9424,12.4578,2020-02-24,0,0,0
7634,,Belarus,53.7098,27.9534,2020-02-24,0,0,0
7635,,Iceland,64.9631,-19.0208,2020-02-24,0,0,0
7636,,Lithuania,55.1694,23.8813,2020-02-24,0,0,0
7637,,Mexico,23.6345,-102.5528,2020-02-24,0,0,0
7638,,New Zealand,-40.9006,174.886,2020-02-24,0,0,0
7639,,Nigeria,9.082,8.6753,2020-02-24,0,0,0
7640,Western Australia,Australia,-31.9505,115.8605,2020-02-24,0,0,0
7641,,Ireland,53.1424,-7.6921,2020-02-24,0,0,0
7642,,Luxembourg,49.8153,6.1296,2020-02-24,0,0,0
7643,,Monaco,43.7333,7.4167,2020-02-24,0,0,0
7644,,Qatar,25.3548,51.1839,2020-02-24,0,0,0
7645,,Ecuador,-1.8312,-78.1834,2020-02-24,0,0,0
7646,,Azerbaijan,40.1431,47.5769,2020-02-24,0,0,0
7647,,Armenia,40.0691,45.0382,2020-02-24,0,0,0
7648,,Dominican Republic,18.7357,-70.1627,2020-02-24,0,0,0
7649,,Indonesia,-0.7893,113.9213,2020-02-24,0,0,0
7650,,Portugal,39.3999,-8.2245,2020-02-24,0,0,0
7651,,Andorra,42.5063,1.5218,2020-02-24,0,0,0
7652,Tasmania,Australia,-41.4545,145.9707,2020-02-24,0,0,0
7653,,Latvia,56.8796,24.6032,2020-02-24,0,0,0
7654,,Morocco,31.7917,-7.0926,2020-02-24,0,0,0
7655,,Saudi Arabia,24.0,45.0,2020-02-24,0,0,0
7656,,Senegal,14.4974,-14.4524,2020-02-24,0,0,0
7657,,Argentina,-38.4161,-63.6167,2020-02-24,0,0,0
7658,,Chile,-35.6751,-71.543,2020-02-24,0,0,0
7659,,Jordan,31.24,36.51,2020-02-24,0,0,0
7660,,Ukraine,48.3794,31.1656,2020-02-24,0,0,0
7661,,Hungary,47.1625,19.5033,2020-02-24,0,0,0
7662,Northern Territory,Australia,-12.4634,130.8456,2020-02-24,0,0,0
7663,,Liechtenstein,47.14,9.55,2020-02-24,0,0,0
7664,,Poland,51.9194,19.1451,2020-02-24,0,0,0
7665,,Tunisia,34.0,9.0,2020-02-24,0,0,0
7666,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-24,0,0,0
7667,,Slovenia,46.1512,14.9955,2020-02-24,0,0,0
7668,,South Africa,-30.5595,22.9375,2020-02-24,0,0,0
7669,,Bhutan,27.5142,90.4336,2020-02-24,0,0,0
7670,,Cameroon,3.848,11.5021,2020-02-24,0,0,0
7671,,Colombia,4.5709,-74.2973,2020-02-24,0,0,0
7672,,Costa Rica,9.7489,-83.7534,2020-02-24,0,0,0
7673,,Peru,-9.19,-75.0152,2020-02-24,0,0,0
7674,,Serbia,44.0165,21.0059,2020-02-24,0,0,0
7675,,Slovakia,48.669,19.699,2020-02-24,0,0,0
7676,,Togo,8.6195,0.8248,2020-02-24,0,0,0
7677,,French Guiana,3.9339,-53.1258,2020-02-24,0,0,0
7678,,Malta,35.9375,14.3754,2020-02-24,0,0,0
7679,,Martinique,14.6415,-61.0242,2020-02-24,0,0,0
7680,,Bulgaria,42.7339,25.4858,2020-02-24,0,0,0
7681,,Maldives,3.2028,73.2207,2020-02-24,0,0,0
7682,,Bangladesh,23.685,90.3563,2020-02-24,0,0,0
7683,,Paraguay,-23.4425,-58.4438,2020-02-24,0,0,0
7684,Ontario,Canada,51.2538,-85.3232,2020-02-24,4,0,3
7685,Alberta,Canada,53.9333,-116.5765,2020-02-24,0,0,0
7686,Quebec,Canada,52.9399,-73.5491,2020-02-24,0,0,0
7687,,Albania,41.1533,20.1683,2020-02-24,0,0,0
7688,,Cyprus,35.1264,33.4299,2020-02-24,0,0,0
7689,,Brunei,4.5353,114.7277,2020-02-24,0,0,0
7690,Washington,US,47.4009,-121.4905,2020-02-24,0,0,0
7691,New York,US,42.1657,-74.9481,2020-02-24,0,0,0
7692,California,US,36.1162,-119.6816,2020-02-24,0,0,0
7693,Massachusetts,US,42.2302,-71.5301,2020-02-24,0,0,0
7694,Diamond Princess,US,35.4437,139.638,2020-02-24,36,0,0
7695,Grand Princess,US,37.6489,-122.6655,2020-02-24,0,0,0
7696,Georgia,US,33.0406,-83.6431,2020-02-24,0,0,0
7697,Colorado,US,39.0598,-105.3111,2020-02-24,0,0,0
7698,Florida,US,27.7663,-81.6868,2020-02-24,0,0,0
7699,New Jersey,US,40.2989,-74.521,2020-02-24,0,0,0
7700,Oregon,US,44.572,-122.0709,2020-02-24,0,0,0
7701,Texas,US,31.0545,-97.5635,2020-02-24,0,0,0
7702,Illinois,US,40.3495,-88.9861,2020-02-24,0,0,0
7703,Pennsylvania,US,40.5908,-77.2098,2020-02-24,0,0,0
7704,Iowa,US,42.0115,-93.2105,2020-02-24,0,0,0
7705,Maryland,US,39.0639,-76.8021,2020-02-24,0,0,0
7706,North Carolina,US,35.6301,-79.8064,2020-02-24,0,0,0
7707,South Carolina,US,33.8569,-80.945,2020-02-24,0,0,0
7708,Tennessee,US,35.7478,-86.6923,2020-02-24,0,0,0
7709,Virginia,US,37.7693,-78.17,2020-02-24,0,0,0
7710,Arizona,US,33.7298,-111.4312,2020-02-24,0,0,0
7711,Indiana,US,39.8494,-86.2583,2020-02-24,0,0,0
7712,Kentucky,US,37.6681,-84.6701,2020-02-24,0,0,0
7713,District of Columbia,US,38.8974,-77.0268,2020-02-24,0,0,0
7714,Nevada,US,38.3135,-117.0554,2020-02-24,0,0,0
7715,New Hampshire,US,43.4525,-71.5639,2020-02-24,0,0,0
7716,Minnesota,US,45.6945,-93.9002,2020-02-24,0,0,0
7717,Nebraska,US,41.1254,-98.2681,2020-02-24,0,0,0
7718,Ohio,US,40.3888,-82.7649,2020-02-24,0,0,0
7719,Rhode Island,US,41.6809,-71.5118,2020-02-24,0,0,0
7720,Wisconsin,US,44.2685,-89.6165,2020-02-24,0,0,0
7721,Connecticut,US,41.5978,-72.7554,2020-02-24,0,0,0
7722,Hawaii,US,21.0943,-157.4983,2020-02-24,0,0,0
7723,Oklahoma,US,35.5653,-96.9289,2020-02-24,0,0,0
7724,Utah,US,40.15,-111.8624,2020-02-24,0,0,0
7725,,Burkina Faso,12.2383,-1.5616,2020-02-24,0,0,0
7726,,Holy See,41.9029,12.4534,2020-02-24,0,0,0
7727,,Mongolia,46.8625,103.8467,2020-02-24,0,0,0
7728,,Panama,8.538,-80.7821,2020-02-24,0,0,0
7729,Kansas,US,38.5266,-96.7265,2020-02-24,0,0,0
7730,Louisiana,US,31.1695,-91.8678,2020-02-24,0,0,0
7731,Missouri,US,38.4561,-92.2884,2020-02-24,0,0,0
7732,Vermont,US,44.0459,-72.7107,2020-02-24,0,0,0
7733,Alaska,US,61.3707,-152.4044,2020-02-24,0,0,0
7734,Arkansas,US,34.9697,-92.3731,2020-02-24,0,0,0
7735,Delaware,US,39.3185,-75.5071,2020-02-24,0,0,0
7736,Idaho,US,44.2405,-114.4788,2020-02-24,0,0,0
7737,Maine,US,44.6939,-69.3819,2020-02-24,0,0,0
7738,Michigan,US,43.3266,-84.5361,2020-02-24,0,0,0
7739,Mississippi,US,32.7416,-89.6787,2020-02-24,0,0,0
7740,Montana,US,46.9219,-110.4544,2020-02-24,0,0,0
7741,New Mexico,US,34.8405,-106.2485,2020-02-24,0,0,0
7742,North Dakota,US,47.5289,-99.784,2020-02-24,0,0,0
7743,South Dakota,US,44.2998,-99.4388,2020-02-24,0,0,0
7744,West Virginia,US,38.4912,-80.9545,2020-02-24,0,0,0
7745,Wyoming,US,42.756,-107.3025,2020-02-24,0,0,0
7746,Hubei,China,30.9756,112.2707,2020-02-24,64287,2495,16748
7747,,Iran,32.0,53.0,2020-02-24,61,12,0
7748,,"Korea, South",36.0,128.0,2020-02-24,833,8,18
7749,France,France,46.2276,2.2137,2020-02-24,12,1,4
7750,Guangdong,China,23.3417,113.4244,2020-02-24,1345,6,786
7751,Henan,China,33.882,113.614,2020-02-24,1271,19,943
7752,Zhejiang,China,29.1832,120.0934,2020-02-24,1205,1,782
7753,Hunan,China,27.6104,111.7088,2020-02-24,1016,4,731
7754,Anhui,China,31.8257,117.2264,2020-02-24,989,6,663
7755,Jiangxi,China,27.614,115.7221,2020-02-24,934,1,645
7756,Shandong,China,36.3427,118.1498,2020-02-24,755,5,343
7757,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-24,691,3,0
7758,Jiangsu,China,32.9711,119.455,2020-02-24,631,0,452
7759,Chongqing,China,30.0572,107.874,2020-02-24,576,6,349
7760,Sichuan,China,30.6171,102.7103,2020-02-24,527,3,276
7761,Heilongjiang,China,47.862,127.7615,2020-02-24,480,12,227
7762,Denmark,Denmark,56.2639,9.5018,2020-02-24,0,0,0
7763,Beijing,China,40.1824,116.4142,2020-02-24,399,4,198
7764,Shanghai,China,31.202,121.4491,2020-02-24,335,3,261
7765,Hebei,China,39.549,116.1306,2020-02-24,311,6,234
7766,Fujian,China,26.0789,117.9874,2020-02-24,293,1,183
7767,Guangxi,China,23.8298,108.7881,2020-02-24,251,2,112
7768,Shaanxi,China,35.1917,108.8701,2020-02-24,245,1,173
7769,Yunnan,China,24.974,101.487,2020-02-24,174,2,124
7770,Hainan,China,19.1959,109.7453,2020-02-24,168,5,116
7771,Guizhou,China,26.8154,106.8748,2020-02-24,146,2,102
7772,Tianjin,China,39.3054,117.323,2020-02-24,135,3,87
7773,Shanxi,China,37.5777,112.2922,2020-02-24,133,0,94
7774,Gansu,China,37.8099,101.0583,2020-02-24,91,2,80
7775,Hong Kong,China,22.3,114.2,2020-02-24,79,2,19
7776,Liaoning,China,41.2956,122.6085,2020-02-24,121,1,80
7777,Jilin,China,43.6661,126.1923,2020-02-24,93,1,60
7778,,Czechia,49.8175,15.473,2020-02-24,0,0,0
7779,Xinjiang,China,41.1129,85.2401,2020-02-24,76,2,30
7780,Inner Mongolia,China,44.0935,113.9448,2020-02-24,75,0,34
7781,Ningxia,China,37.2692,106.1655,2020-02-24,71,0,58
7782,,Taiwan*,23.7,121.0,2020-02-24,30,1,5
7783,,Vietnam,16.0,108.0,2020-02-24,16,0,14
7784,,Russia,60.0,90.0,2020-02-24,2,0,2
7785,Qinghai,China,35.7452,95.9956,2020-02-24,18,0,18
7786,Macau,China,22.1667,113.55,2020-02-24,10,0,6
7787,,Moldova,47.4116,28.3699,2020-02-24,0,0,0
7788,,Bolivia,-16.2902,-63.5887,2020-02-24,0,0,0
7789,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-24,0,0,0
7790,St Martin,France,18.0708,-63.0501,2020-02-24,0,0,0
7791,,Honduras,15.2,-86.2419,2020-02-24,0,0,0
7792,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-24,0,0,0
7793,New Brunswick,Canada,46.5653,-66.4619,2020-02-24,0,0,0
7794,Tibet,China,31.6927,88.0924,2020-02-24,1,0,1
7795,,Congo (Kinshasa),-4.0383,21.7587,2020-02-24,0,0,0
7796,,Cote d'Ivoire,7.54,-5.5471,2020-02-24,0,0,0
7797,Saint Barthelemy,France,17.9,-62.8333,2020-02-24,0,0,0
7798,,Jamaica,18.1096,-77.2975,2020-02-24,0,0,0
7799,,Reunion,-21.1151,55.5364,2020-02-24,0,0,0
7800,,Turkey,38.9637,35.2433,2020-02-24,0,0,0
7801,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-24,0,0,0
7802,,Cuba,22.0,-80.0,2020-02-24,0,0,0
7803,,Guyana,5.0,-58.75,2020-02-24,0,0,0
7804,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-24,0,0,0
7805,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-24,13,0,8
7806,,Kazakhstan,48.0196,66.9237,2020-02-24,0,0,0
7807,French Polynesia,France,-17.6797,149.4068,2020-02-24,0,0,0
7808,,Cayman Islands,19.3133,-81.2546,2020-02-24,0,0,0
7809,,Guadeloupe,16.265,-61.551,2020-02-24,0,0,0
7810,Manitoba,Canada,53.7609,-98.8139,2020-02-24,0,0,0
7811,Saskatchewan,Canada,52.9399,-106.4509,2020-02-24,0,0,0
7812,,Ethiopia,9.145,40.4897,2020-02-24,0,0,0
7813,,Sudan,12.8628,30.2176,2020-02-24,0,0,0
7814,,Guinea,9.9456,-9.6966,2020-02-24,0,0,0
7815,,Aruba,12.5211,-69.9683,2020-02-24,0,0,0
7816,Grand Princess,Canada,37.6489,-122.6655,2020-02-24,0,0,0
7817,,Kenya,-0.0236,37.9062,2020-02-24,0,0,0
7818,,Antigua and Barbuda,17.0608,-61.7964,2020-02-24,0,0,0
7819,Alabama,US,32.3182,-86.9023,2020-02-24,0,0,0
7820,,Thailand,15.0,101.0,2020-02-25,37,0,22
7821,,Japan,36.0,138.0,2020-02-25,170,1,22
7822,,Singapore,1.2833,103.8333,2020-02-25,91,0,53
7823,,Nepal,28.1667,84.25,2020-02-25,1,0,1
7824,,Malaysia,2.5,112.5,2020-02-25,22,0,18
7825,British Columbia,Canada,49.2827,-123.1207,2020-02-25,7,0,0
7826,New South Wales,Australia,-33.8688,151.2093,2020-02-25,4,0,4
7827,Victoria,Australia,-37.8136,144.9631,2020-02-25,4,0,4
7828,Queensland,Australia,-28.0167,153.4,2020-02-25,5,0,1
7829,,Cambodia,11.55,104.9167,2020-02-25,1,0,1
7830,,Sri Lanka,7.0,81.0,2020-02-25,1,0,1
7831,,Germany,51.0,9.0,2020-02-25,17,0,14
7832,,Finland,64.0,26.0,2020-02-25,1,0,1
7833,,United Arab Emirates,24.0,54.0,2020-02-25,13,0,4
7834,,Philippines,13.0,122.0,2020-02-25,3,1,1
7835,,India,21.0,78.0,2020-02-25,3,0,3
7836,,Italy,43.0,12.0,2020-02-25,322,10,1
7837,,Sweden,63.0,16.0,2020-02-25,1,0,0
7838,,Spain,40.0,-4.0,2020-02-25,6,0,2
7839,South Australia,Australia,-34.9285,138.6007,2020-02-25,2,0,2
7840,,Belgium,50.8333,4.0,2020-02-25,1,0,1
7841,,Egypt,26.0,30.0,2020-02-25,1,0,0
7842,From Diamond Princess,Australia,35.4437,139.638,2020-02-25,7,0,0
7843,,Lebanon,33.8547,35.8623,2020-02-25,1,0,0
7844,,Iraq,33.0,44.0,2020-02-25,1,0,0
7845,,Oman,21.0,57.0,2020-02-25,2,0,0
7846,,Afghanistan,33.0,65.0,2020-02-25,1,0,0
7847,,Bahrain,26.0275,50.55,2020-02-25,23,0,0
7848,,Kuwait,29.5,47.75,2020-02-25,11,0,0
7849,,Algeria,28.0339,1.6596,2020-02-25,1,0,0
7850,,Croatia,45.1,15.2,2020-02-25,1,0,0
7851,,Switzerland,46.8182,8.2275,2020-02-25,1,0,0
7852,,Austria,47.5162,14.5501,2020-02-25,2,0,0
